SMILES sequence,Binding Affinity
CCC(N)C(CC)(CCO)c1ccccc1,-17.022970781211654
CC12CC(CO1)N(CC(N)=O)C2,-21.92141037784252
CC(C)NC(=O)c1ccncn1,-21.936188139977073
CC(CN)C(=O)NCCOCc1ccccc1,-18.994714527274457
O=C(O)C=Cc1ncccn1,-18.932300424973313
CC(C#N)Cc1cccc2c1CCCN2C,-19.28067567681213
Cc1ccnc(CCON)c1,-20.561748611022537
CN(CC1COCCN1)c1ccccc1C#N,-21.461345975251007
NN1CC(=O)NC1=O,-21.635868512672314
CCNC(CCSC)c1cnccc1C,-20.227256730696922
CCC(CN)C(=O)Nc1cnccc1C,-21.58957827603754
CNCC(O)c1cncnc1,-22.55075545333311
CC(=Cc1ccccc1)CCS,-16.323182890036968
CC(C)C(C)OCc1cncc(C#N)c1,-19.041055809538477
Cc1ccncc1CC(N)=O,-19.842874317828404
NC1CCC2CC1CN2,-22.52442033122249
N#CN(Cc1ccccc1)c1ccccn1,-22.434193341285727
CCCC(=O)c1ccncn1,-19.842874317828404
C=CCN(CCO)c1ccncc1C#N,-20.66177743046734
COC(=O)c1ccccc1CCC(=O)O,-15.523774674471099
O=C(O)CCSc1ccncn1,-20.37993751545256
Cc1ccccc1OCCN1CCN(C)CC1,-19.683025967985238
CCN(CC(=O)NC)c1ncccc1C#N,-22.60224965452363
CCCCC(CC)COc1ccccc1,-15.369344161365522
CCNc1cccc(NC(C)(CC)CO)n1,-21.494996339750294
Cc1ccncc1C(N)CCN(C)C,-21.97662484645492
CCC(CN)Nc1ccncn1,-24.517051537131447
CCC(C)(C)C(NC)c1cnccc1C,-19.331891175940303
COCCCN(C)c1ccc(C#N)cn1,-21.157549587053566
CCNS(=O)(=O)Cc1cccnc1,-21.18881218931252
COC(=O)c1ccccc1CCN=C=O,-16.858119888043998
CCCSCc1cncc(C#N)c1,-19.75200199663266
C=CCC(=O)Cc1ccccc1,-15.250293319851217
C=CCN(CC)c1cc(C)ccn1,-19.702997670274677
CCNc1ncccc1CN(C)CCO,-21.95786349741925
c1cncc(CCNC2CCCCC2)c1,-20.320754608238868
COC(C)(C)CC=C1CC(N)C1,-18.736843030380236
CN1CCCc2ccccc21,-19.275228793654556
CC(Cc1cccnc1)NC1CCCCC1,-19.76227224916652
CCC(C)(C)c1ncc(N)cn1,-22.46430122721862
C#CCC(CC)NCc1cnccc1C,-18.72280766838139
Nc1cncnc1CO,-22.092055426432857
Cc1ccncc1C(C)C(C)C(=O)O,-17.868425550252123
COC(=O)C(c1cnccc1C)C(C)C,-17.627031261462754
CNCCOc1ncccn1,-22.55075545333311
Cc1ccnc(CNCCOC(C)C)c1,-19.777626252301907
CC(C)(C#N)c1ncccn1,-21.081604329997923
OCCC(c1ccccc1)c1ccncc1,-19.399447172281143
NS(=O)(=O)c1ccccc1C=CC=O,-17.980704147358175
Nc1ccncc1,-19.65133482498949
NC1=CCNC(=O)N1,-21.891311579935536
CCNc1cc(N(C)CC(N)=O)ccn1,-23.72200792045319
CCN(CC)CCN(CC)Cc1ccccc1,-17.993453588916054
CCCOCC(=O)c1cnccc1C,-17.868425550252123
S=C(NCc1cccnc1)NC1CCCCC1,-22.183646473624346
C#CC(C)Oc1ccnc(NCC)c1,-19.234642497626158
COCSc1ccc(C#N)cn1,-19.66153241911263
Cc1ccncc1CCC(=O)O,-17.97364112540229
COC(=O)COC(N)COCc1ccccc1,-17.65813983417862
C=CCCC=C1CCCC1N,-18.264720026014633
CNCCCOc1cncnc1,-22.591318965568938
NC(=O)c1ncc(N)cn1,-23.431364686129633
CCNc1cccc(NCC(C)(O)CC)n1,-21.494996339750294
Cc1ccnc(C(C)NCCC#N)c1,-21.112567468486976
OC1(Cc2ccsc2)CCNC1,-20.4992945506717
CCOCC(C)NC(=O)OCc1ccccc1,-17.24427649161815
CCNc1cc(N(CC)C(C)C)ccn1,-21.544000154858782
Cc1ccnc(NCCC(=O)N(C)C)c1,-21.58957827603754
CC1CCN(Cc2ccsc2)CC1,-20.111688121174815
O=C(COc1cccnc1)NC1CCCCC1,-19.983577959573022
CCCCCCCOc1ccc(C#N)cn1,-18.7216114539746
CCC(CC)=C1CCCCC1N,-18.41859488922315
CCS(=O)(=O)CCNCCc1ccccc1,-18.427814879932132
C#CCOCSc1ncccn1,-19.66153241911263
CCCC(O)CNc1ncccc1C#N,-21.157549587053566
C=CCNCC(=O)Nc1cnccc1C,-21.157549587053566
CCCC(C)OCc1cncc(C#N)c1,-19.041055809538477
Cc1ccnc(CNC(CO)C(C)C)c1,-19.777626252301907
CCN(C)c1ccncc1C#N,-21.21778304363714
COc1nc(SC)ncc1N,-22.968045001072802
NC1CCCCS1(=O)=O,-20.233810947954247
CN(CCO)C(C(N)=O)c1ccccc1,-19.759460905878406
CCOc1ncnc(SC)c1N,-23.10422371471202
CCOCC(N)c1cc(C)ccn1,-20.421402766614605
CC(O)CN(C)c1ccncn1,-22.591318965568938
CCNC1(C#N)CC2C=CC1C2,-20.484600185162655
N#CCC(c1ccccc1)c1ccncc1,-20.349571297571757
O=C(NCCc1ccncc1)NC1CCNC1,-23.946124974147803
NS(=O)(=O)c1ccccc1NCCO,-21.27997264085248
CCCNC(C)CCc1cnccc1C,-19.331891175940303
CCCNC1CCCN(Cc2ccsc2)C1,-20.930307823901472
NC1COCCOC1,-19.685230489760286
CCCCC(O)c1cnccc1C,-18.320844856000086
CN1CCCc2cc(C(=O)NN)ccc21,-22.498762373833276
CNC(=O)CNCc1cncc(C#N)c1,-22.730463607280736
C=C(C)CNCCCN(C)Cc1ccccc1,-17.912013971744486
N#CC=Cc1ccncn1,-19.909463252881615
CCN(CCN)c1ccncn1,-24.517051537131447
CCNC(C)CNc1ncccc1C#N,-23.00360282411326
NN1CCC2(CC1)CC2,-22.52442033122249
Cc1ccnc(OCCCC(C)CN)c1,-19.777626252301907
CON(c1ccncc1C#N)C(C)C,-21.303328674439555
CNCCCCc1ccc2c(c1)CCCN2C,-19.07793222261799
CCNC1(C#N)CC2CCC(C1)S2,-21.471726403253857
COC(=O)c1ccc(C(C)SC)cc1,-16.440131057786324
N#Cc1ncccc1N1CCC(=O)C1,-21.50957434594174
CNCCSCc1cncc(C#N)c1,-21.752959152834574
NC1=NC(=O)C(=CC(=O)O)S1,-19.152180904611246
C=C(CC)CC(C)C(O)c1ccccc1,-15.096674141387194
N#CCC(CN)c1cncnc1,-23.206789885947718
